company_name,city,county,type_rating,rout,website,check_job
affiniti ai limited,london,,worker (a rating),skilled worker,0,0.0
affinity (shipping) llp,london,,worker (a rating),skilled worker,0,0.0
affinity fire engineering (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
affirmative investment management partners limited,london,,worker (a rating),skilled worker,0,0.0
afh stores uk limited,london,,worker (a rating),skilled worker,0,0.0
afiniti europe technologies limited,london,,worker (a rating),skilled worker,0,0.0
afk creators ltd,london,,worker (a rating),skilled worker,0,0.0
"aflorithmic labs, ltd.",london,bermondsey,worker (a rating),skilled worker,0,0.0
afp assets limited,london,,worker (a rating),skilled worker,0,0.0
africa capitalworks advisor llp,london,,worker (a rating),skilled worker,0,0.0
africa matters limited,london,,worker (a rating),skilled worker,0,0.0
africa oil uk limited,london,,worker (a rating),skilled worker,0,0.0
africa platforms capital llp,london,,worker (a rating),skilled worker,0,0.0
africa sports content syndicate ltd,london,,worker (a rating),skilled worker,0,0.0
africell uk ltd,london,,worker (a rating),skilled worker,0,0.0
afro foods limited,london,,worker (a rating),skilled worker,0,0.0
afro-asian insurance services limited,london,,worker (a rating),skilled worker,0,0.0
afroditi krassa ltd,london,,worker (a rating),skilled worker,0,0.0
afsana london limited t/a al hikma,london,,worker (a rating),skilled worker,0,0.0
afterskills limited,london,,worker (a rating),skilled worker,0,0.0
ag grid ltd,london,,worker (a rating),skilled worker,0,0.0
ag propinvest ltd.,london,london,worker (a rating),skilled worker,0,0.0
ag technologies ltd,london,,worker (a rating),skilled worker,0,0.0
aga khan foundation (united kingdom),london,,worker (a rating),skilled worker,0,0.0
aganalyst limited,london,,worker (a rating),skilled worker,0,0.0
agape care agency ltd,london,,worker (a rating),skilled worker,0,0.0
agc equity partners ltd,london,,worker (a rating),skilled worker,0,0.0
agdevco limited,london,,worker (a rating),skilled worker,0,0.0
age uk kensington & chelsea,london,,worker (a rating),skilled worker,0,0.0
age uk lambeth,london,greater london,worker (a rating),skilled worker,0,0.0
agence france- presse,london,,worker (a rating),skilled worker,0,0.0
agency delta ltd,london,,worker (a rating),skilled worker,0,0.0
agency inc ltd,london,,worker (a rating),skilled worker,0,0.0
agenda 21 architects studio ltd,london,,worker (a rating),skilled worker,0,0.0
agendi ltd,london,,worker (a rating),skilled worker,0,0.0
agents for accounting ltd,london,,worker (a rating),skilled worker,0,0.0
agents' mutual ltd,london,,worker (a rating),skilled worker,0,0.0
ageva limited,london,greater london,worker (a rating),skilled worker,0,0.0
agfe management limited,london,,worker (a rating),skilled worker,0,0.0
agg uk limited,london,,worker (a rating),skilled worker,0,0.0
agi world ltd t/as spark,london,,worker (a rating),skilled worker,0,0.0
agic uk limited,london,,worker (a rating),skilled worker,0,0.0
agicap uk limited,london,,worker (a rating),skilled worker,0,0.0
agile films limited,london,,worker (a rating),skilled worker,0,0.0
agilexi limited,london,london,worker (a rating),skilled worker,0,0.0
agilico workplace technologies,london,,worker (a rating),skilled worker,0,0.0
agilisys holdings ltd,london,,worker (a rating),skilled worker,0,0.0
agilitas partners llp,london,,worker (a rating),skilled worker,0,0.0
agility sciences limited,london,,worker (a rating),skilled worker,0,0.0
agium epm uk limited,london,,worker (a rating),skilled worker,0,0.0
agk partnership limited,london,,worker (a rating),skilled worker,0,0.0
agm autocentre ltd,london,,worker (a rating),skilled worker,0,0.0
agmk capital limited t/a em sherif restaurant,london,,worker (a rating),skilled worker,0,0.0
agoda international pte ltd,london,,worker (a rating),skilled worker,0,0.0
agp accountants ltd,london,,worker (a rating),skilled worker,0,0.0
agrapo limited,london,middlesex,worker (a rating),skilled worker,0,0.0
agri castle ltd,london,,worker (a rating),skilled worker,0,0.0
agricultural bank of china limited london branch,london,,worker (a rating),skilled worker,0,0.0
agrigate one limited,london,,worker (a rating),skilled worker,0,0.0
agrim business solution limited,london,essex,worker (a rating),skilled worker,0,0.0
agso international lawyers (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
agt retail limited,london,,worker (a rating),skilled worker,0,0.0
agudas israel housing association ltd,london,,worker (a rating),skilled worker,0,0.0
agw heating plumbing & electrical wholesaler ltd,london,,worker (a rating),skilled worker,0,0.0
ah technology ltd t/a klyk,london,,worker (a rating),skilled worker,0,0.0
ah uk animal health (pvt) ltd,london,,worker (a rating),skilled worker,0,0.0
ahaa dosa ltd,london,middlesex,worker (a rating),skilled worker,0,0.0
ahara group of restaurants pvt ltd t/a thattukada,london,,worker (a rating),skilled worker,0,0.0
ahc foods ltd,london,,worker (a rating),skilled worker,0,0.0
ahli united bank,london,united kingdom,worker (a rating),skilled worker,0,0.0
aho2 limited,london,,worker (a rating),skilled worker,0,0.0
ahsn ltd,london,,worker (a rating),skilled worker,0,0.0
ai beauty ltd,london,,worker (a rating),skilled worker,0,0.0
ai build limited,london,england,worker (a rating),skilled worker,0,0.0
ai4process ltd,london,,worker (a rating),skilled worker,0,0.0
aide data limited,london,,worker (a rating),skilled worker,0,0.0
aiesec uk ltd,london,,worker (a rating),skilled worker,0,0.0
aiken digital ltd,london,,worker (a rating),skilled worker,0,0.0
ai-media uk b ltd,london,,worker (a rating),skilled worker,0,0.0
aimg uk limited,london,,worker (a rating),skilled worker,0,0.0
aims markets limited,london,,worker (a rating),skilled worker,0,0.0
aimsun limited,london,,worker (a rating),skilled worker,0,0.0
aioi nissay dowa insurance management limited,london,,worker (a rating),skilled worker,0,0.0
aiphone uk limited,london,,worker (a rating),skilled worker,0,0.0
air algerie,london,,worker (a rating),skilled worker,0,0.0
air architects ltd,london,,worker (a rating),skilled worker,0,0.0
air china limited,london,,worker (a rating),skilled worker,0,0.0
air class limited,london,,worker (a rating),skilled worker,0,0.0
air design limited,london,,worker (a rating),skilled worker,0,0.0
air international thermal (united kingdom) limited,london,,worker (a rating),skilled worker,0,0.0
air peace of mind limited,london,,worker (a rating),skilled worker,0,0.0
air studios (lyndhurst) ltd,london,,worker (a rating),skilled worker,0,0.0
air worldwide ltd,london,,worker (a rating),skilled worker,0,0.0
airbnb uk limited,london,,worker (a rating),skilled worker,0,0.0
aire ancient baths london ltd,london,,worker (a rating),skilled worker,0,0.0
aire labs ltd.,london,london,worker (a rating),skilled worker,0,0.0
airline cafe (excel) limited,london,,worker (a rating),skilled worker,0,0.0
airline tariff publishing company (atpco),london,,worker (a rating),skilled worker,0,0.0
airplus international limited,london,,worker (a rating),skilled worker,0,0.0
airtel africa plc,london,,worker (a rating),skilled worker,0,0.0
airties (uk) limited,london,,worker (a rating),skilled worker,0,0.0
airwallex (uk) limited,london,,worker (a rating),skilled worker,0,0.0
airwars,london,,worker (a rating),skilled worker,0,0.0
airx technologies limited,london,,worker (a rating),skilled worker,0,0.0
ais consulting uk ltd,london,greater london,worker (a rating),skilled worker,0,0.0
aish hatorah uk limited,london,,worker (a rating),skilled worker,0,0.0
aitipeople ltd. t/a convedo uk,london,,worker (a rating),skilled worker,0,0.0
aj restaurants limited,london,,worker (a rating),skilled worker,0,0.0
ajb local ltd,london,,worker (a rating),skilled worker,0,0.0
aje infrastructure services limited,london,,worker (a rating),skilled worker,0,0.0
aji (restaurants) limited,london,,worker (a rating),skilled worker,0,0.0
ajinomoto foods europe s.a.s. london branch,london,,worker (a rating),skilled worker,0,0.0
ajouve limited,london,,worker (a rating),skilled worker,0,0.0
ajp matos pinheiro ltd,london,,worker (a rating),skilled worker,0,0.0
ak olive garden ltd,london,,worker (a rating),skilled worker,0,0.0
aka promotions limited,london,,worker (a rating),skilled worker,0,0.0
akamai technologies limited,london,,worker (a rating),skilled worker,0,0.0
akelius residential limited,london,,worker (a rating),skilled worker,0,0.0
akereos capital ltd,london,,worker (a rating),skilled worker,0,0.0
akim's care limited,london,lewisham,worker (a rating),skilled worker,0,0.0
akin gump strauss hauer & feld,london,,worker (a rating),skilled worker,0,0.0
akinn group ltd,london,,worker (a rating),skilled worker,0,0.0
akira partners llp,london,,worker (a rating),skilled worker,0,0.0
akiva school,london,london,worker (a rating),skilled worker,0,0.0
ako capital management ltd,london,,worker (a rating),skilled worker,0,0.0
akoko restaurant,london,--select--,worker (a rating),skilled worker,0,0.0
akoova ltd,london,,worker (a rating),skilled worker,0,0.0
akos care limited,london,newham,worker (a rating),skilled worker,0,0.0
akqa ltd,london,,worker (a rating),skilled worker,0,0.0
akram khan dance company,london,,worker (a rating),skilled worker,0,0.0
akro pharmaceutical co ltd,london,england,worker (a rating),skilled worker,0,0.0
aksia europe ltd,london,,worker (a rating),skilled worker,0,0.0
akt ii ltd,london,,worker (a rating),skilled worker,0,0.0
akuna europe limited,london,,worker (a rating),skilled worker,0,0.0
al fanar restaurant and cafe limited,london,,worker (a rating),skilled worker,0,0.0
al khidmah tours ltd,london,,worker (a rating),skilled worker,0,0.0
al medina foods limited,london,,worker (a rating),skilled worker,0,0.0
aladdin's mahal limited,london,,worker (a rating),skilled worker,0,0.0
alain charles publishing limited,london,,worker (a rating),skilled worker,0,0.0
alan patient & co; limited,london,,worker (a rating),skilled worker,0,0.0
alana ai limited,london,,worker (a rating),skilled worker,0,0.0
alandale logistics ltd,london,,worker (a rating),skilled worker,0,0.0
alantra corporate portfolio advisors international limited,london,,worker (a rating),skilled worker,0,0.0
alara trading limited,london,,worker (a rating),skilled worker,0,0.0
alaraby television network limited,london,,worker (a rating),skilled worker,0,0.0
alasdair cameron limited,london,,worker (a rating),skilled worker,0,0.0
alation uk ltd,london,,worker (a rating),skilled worker,0,0.0
alaz & elis ltd,london,,worker (a rating),skilled worker,0,0.0
alb accounting ltd,london,,worker (a rating),skilled worker,0,0.0
albacore capital llp,london,,worker (a rating),skilled worker,0,0.0
albar capital limited,london,,worker (a rating),skilled worker,0,0.0
albatross cx ltd.,london,,worker (a rating),skilled worker,0,0.0
albemarle asset management ltd,london,,worker (a rating),skilled worker,0,0.0
albert embankment trading ltd,london,london,worker (a rating),skilled worker,0,0.0
alberta investment management corporation,london,,worker (a rating),skilled worker,0,0.0
albida consulting limited,london,,worker (a rating),skilled worker,0,0.0
albion capital group llp,london,greater london,worker (a rating),skilled worker,0,0.0
albion cosmetics (uk branch),london,,worker (a rating),skilled worker,0,0.0
albourne partners limited,london,,worker (a rating),skilled worker,0,0.0
alchemy machines limited,london,,worker (a rating),skilled worker,0,0.0
alchemy special opportunities llp,london,,worker (a rating),skilled worker,0,0.0
alchemy web uk limited,london,,worker (a rating),skilled worker,0,0.0
alchemybet ltd,london,london,worker (a rating),skilled worker,0,0.0
alcohol monitoring systems limited,london,,worker (a rating),skilled worker,0,0.0
alcova asset management llp,london,,worker (a rating),skilled worker,0,0.0
aldelia ltd,london,,worker (a rating),skilled worker,0,0.0
aldersgate holding company limited,london,,worker (a rating),skilled worker,0,0.0
aldia technologies ltd,london,,worker (a rating),skilled worker,0,0.0
aldridge education,london,,worker (a rating),skilled worker,0,0.0
aleford (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
alenia consulting uk limited,london,,worker (a rating),skilled worker,0,0.0
alertray limited,london,,worker (a rating),skilled worker,0,0.0
alesund ltd,london,,worker (a rating),skilled worker,0,0.0
alexa capital services llp,london,,worker (a rating),skilled worker,0,0.0
alexander mann solutions limited,london,,worker (a rating),skilled worker,0,0.0
alexander proudfoot (europe) ltd.,london,,worker (a rating),skilled worker,0,0.0
alexandra steed urban ltd,london,,worker (a rating),skilled worker,0,0.0
alexandra surgery,london,,worker (a rating),skilled worker,0,0.0
alfa energy ltd,london,,worker (a rating),skilled worker,0,0.0
alfa financial software ltd,london,,worker (a rating),skilled worker,0,0.0
alfa iq limited,london,,worker (a rating),skilled worker,0,0.0
alfanar,london,,worker (a rating),skilled worker,0,0.0
alfred franks & bartlett plc,london,,worker (a rating),skilled worker,0,0.0
algebris (uk) limited,london,,worker (a rating),skilled worker,0,0.0
alghad tv limited,london,,worker (a rating),skilled worker,0,0.0
algo stack limited,london,,worker (a rating),skilled worker,0,0.0
algolia limited,london,,worker (a rating),skilled worker,0,0.0
algomo limited,london,london,worker (a rating),skilled worker,0,0.0
algorithmic strategies (uk) ltd.,london,,worker (a rating),skilled worker,0,0.0
algorithms software uk ltd,london,,worker (a rating),skilled worker,0,0.0
algosec europe limited,london,,worker (a rating),skilled worker,0,0.0
ali & barrow solicitors,london,,worker (a rating),skilled worker,0,0.0
ali impex uk ltd,london,,worker (a rating),skilled worker,0,0.0
alibaba.com (europe) limited,london,,worker (a rating),skilled worker,0,0.0
alicorn consulting ltd,london,,worker (a rating),skilled worker,0,0.0
alida solutions ltd,london,,worker (a rating),skilled worker,0,0.0
alight solutions europe limited,london,,worker (a rating),skilled worker,0,0.0
aligne technologies ltd,london,,worker (a rating),skilled worker,0,0.0
alinda capital partners llp,london,,worker (a rating),skilled worker,0,0.0
alinea consulting llp,london,,worker (a rating),skilled worker,0,0.0
alipay (uk) limited,london,,worker (a rating),skilled worker,0,0.0
ali's express ltd,london,,worker (a rating),skilled worker,0,0.0
alison brooks architects limited,london,,worker (a rating),skilled worker,0,0.0
alison hayes (uk) limited,london,,worker (a rating),skilled worker,0,0.0
alixpartners uk llp,london,,worker (a rating),skilled worker,0,0.0
al-jawad pike ltd,london,,worker (a rating),skilled worker,0,0.0
al-jazeera satellite channel limited,london,,worker (a rating),skilled worker,0,0.0
alken finance llp,london,,worker (a rating),skilled worker,0,0.0
al-khoei foundation,london,,worker (a rating),skilled worker,0,0.0
all creatures battersea ltd,london,,worker (a rating),skilled worker,0,0.0
all market europe ltd,london,,worker (a rating),skilled worker,0,0.0
all nippon airways co ltd,london,,worker (a rating),skilled worker,0,0.0
all of us networks limited,london,,worker (a rating),skilled worker,0,0.0
all response media limited,london,,worker (a rating),skilled worker,0,0.0
all saints catholic college,london,,worker (a rating),skilled worker,0,0.0
all saints retail limited,london,,worker (a rating),skilled worker,0,0.0
all saints trust t/a our lady of grace catholic infant school,london,,worker (a rating),skilled worker,0,0.0
all seasons catering limited,london,,worker (a rating),skilled worker,0,0.0
all the ducks ltd,london,,worker (a rating),skilled worker,0,0.0
all time food and wine limited,london,,worker (a rating),skilled worker,0,0.0
all2gether limited,london,,worker (a rating),skilled worker,0,0.0
all3media limited,london,,worker (a rating),skilled worker,0,0.0
allanasons private limited,london,,worker (a rating),skilled worker,0,0.0
allen & overy  service company limited,london,,worker (a rating),skilled worker,0,0.0
allen lane limited,london,,worker (a rating),skilled worker,0,0.0
allen rezai md,london,,worker (a rating),skilled worker,0,0.0
alleyn's school ltd,london,,worker (a rating),skilled worker,0,0.0
allford hall monaghan morris,london,,worker (a rating),skilled worker,0,0.0
allfunds bank,london,,worker (a rating),skilled worker,0,0.0
alliance & reliance ltd,london,,worker (a rating),skilled worker,0,0.0
alliance advertising & marketing ltd,london,,worker (a rating),skilled worker,0,0.0
alliance francaise de londres ltd,london,,worker (a rating),skilled worker,0,0.0
alliancebernstein limited,london,,worker (a rating),skilled worker,0,0.0
allianz global corporate & specialty se,london,,worker (a rating),skilled worker,0,0.0
allianz global investors gmbh uk branch,london,,worker (a rating),skilled worker,0,0.0
allianz real estate gmbh - branch uk,london,,worker (a rating),skilled worker,0,0.0
allica bank,london,,worker (a rating),skilled worker,0,0.0
allied global marketing ltd.,london,,worker (a rating),skilled worker,0,0.0
allied testing (uk) limited,london,,worker (a rating),skilled worker,0,0.0
allied world assurance company (europe) limited,london,,worker (a rating),skilled worker,0,0.0
allied worldwide limited,london,,worker (a rating),skilled worker,0,0.0
allies and morrison llp,london,,worker (a rating),skilled worker,0,0.0
allincom limited,london,,worker (a rating),skilled worker,0,0.0
allison + partners uk limited,london,,worker (a rating),skilled worker,0,0.0
allium law limited - t/a child & child,london,london,worker (a rating),skilled worker,0,0.0
alloa consultancy limited,london,,worker (a rating),skilled worker,0,0.0
allpets veterinary clinic,london,,worker (a rating),skilled worker,0,0.0
allpress espresso uk ltd,london,,worker (a rating),skilled worker,0,0.0
allscripts healthcare (it) uk ltd,london,,worker (a rating),skilled worker,0,0.0
allsop llp,london,,worker (a rating),skilled worker,0,0.0
allspring global investments (uk) limited,london,,worker (a rating),skilled worker,0,0.0
alltime technologies limited,london,,worker (a rating),skilled worker,0,0.0
ally health ltd,london,,worker (a rating),skilled worker,0,0.0
alma capital london limited,london,,worker (a rating),skilled worker,0,0.0
alma economics ltd.,london,,worker (a rating),skilled worker,0,0.0
alma pr limited,london,,worker (a rating),skilled worker,0,0.0
almaas london limited,london,,worker (a rating),skilled worker,0,0.0
almacantar ltd,london,,worker (a rating),skilled worker,0,0.0
almanax ltd,london,,worker (a rating),skilled worker,0,0.0
almas art foundation,london,,worker (a rating),skilled worker,0,0.0
almaz aviation ltd,london,,worker (a rating),skilled worker,0,0.0
almeida theatre company ltd,london,,worker (a rating),skilled worker,0,0.0
a-logics ltd,london,,worker (a rating),skilled worker,0,0.0
aloha,london,,worker (a rating),skilled worker,0,0.0
alo'nuko ltd,london,,worker (a rating),skilled worker,0,0.0
alp financial limited,london,,worker (a rating),skilled worker,0,0.0
alp technologies ltd,london,,worker (a rating),skilled worker,0,0.0
alpa care ltd,london,,worker (a rating),skilled worker,0,0.0
alpenglow group limited t/a the centre for long-term resilience,london,,worker (a rating),skilled worker,0,0.0
alpha academic ltd,london,,worker (a rating),skilled worker,0,0.0
alpha building services engineering ltd,london,gl,worker (a rating),skilled worker,0,0.0
alpha cap advisers limited,london,,worker (a rating),skilled worker,0,0.0
alpha cleaning & maintenance limited,london,,worker (a rating),skilled worker,0,0.0
alpha fmc bidco limited,london,,worker (a rating),skilled worker,0,0.0
alpha fx limited,london,,worker (a rating),skilled worker,0,0.0
alpha international,london,,worker (a rating),skilled worker,0,0.0
alpha plus group ltd,london,,worker (a rating),skilled worker,0,0.0
"alpha wave global, llp",london,,worker (a rating),skilled worker,0,0.0
alphadyne asset management (uk) llp,london,,worker (a rating),skilled worker,0,0.0
alphagrep uk limited,london,,worker (a rating),skilled worker,0,0.0
alphane capital limited,london,,worker (a rating),skilled worker,0,0.0
alpharithm technologies limited,london,,worker (a rating),skilled worker,0,0.0
alphasights ltd.,london,london,worker (a rating),skilled worker,0,0.0
alphawave ip group plc,london,,worker (a rating),skilled worker,0,0.0
alphayotta ltd,london,,worker (a rating),skilled worker,0,0.0
alphier capital llp,london,,worker (a rating),skilled worker,0,0.0
alpima ltd,london,,worker (a rating),skilled worker,0,0.0
alpine grove partners (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
alpine partners uk llp,london,,worker (a rating),skilled worker,0,0.0
alps hightech limited,london,,worker (a rating),skilled worker,0,0.0
al-quds al-arabi publishing and advertising (overseas) limited,london,,worker (a rating),skilled worker,0,0.0
alquity investment management limited,london,,worker (a rating),skilled worker,0,0.0
alsa management services ltd,london,,worker (a rating),skilled worker,0,0.0
alston & bird llp,london,,worker (a rating),skilled worker,0,0.0
alt han company ltd,london,,worker (a rating),skilled worker,0,0.0
alta advisers limited,london,,worker (a rating),skilled worker,0,0.0
alta semper capital llp,london,,worker (a rating),skilled worker,0,0.0
alta trading uk limited,london,,worker (a rating),skilled worker,0,0.0
altai digital ltd,london,,worker (a rating),skilled worker,0,0.0
altair global relocation limited,london,,worker (a rating),skilled worker,0,0.0
altana technologies uk ltd,london,,worker (a rating),skilled worker,0,0.0
altana wealth ltd,london,,worker (a rating),skilled worker,0,0.0
altaone services limited,london,,worker (a rating),skilled worker,0,0.0
alteco consulting ltd,london,,worker (a rating),skilled worker,0,0.0
alten limited,london,,worker (a rating),skilled worker,0,0.0
altered ltd,london,,worker (a rating),skilled worker,0,0.0
alterest limited,london,,worker (a rating),skilled worker,0,0.0
alteri partners llp,london,,worker (a rating),skilled worker,0,0.0
alternative payments ltd,london,,worker (a rating),skilled worker,0,0.0
altero capital uk ltd,london,,worker (a rating),skilled worker,0,0.0
alteryx uk limited,london,,worker (a rating),skilled worker,0,0.0
altimus retailers limited,london,,worker (a rating),skilled worker,0,0.0
altitec ltd.,london,,worker (a rating),skilled worker,0,0.0
altman solon llp,london,,worker (a rating),skilled worker,0,0.0
altman solon strategy limited,london,,worker (a rating),skilled worker,0,0.0
altmore dental practice,london,,worker (a rating),skilled worker,0,0.0
alton & co.,london,,worker (a rating),skilled worker,0,0.0
altruistic ventures limited,london,,worker (a rating),skilled worker,0,0.0
altum capital management (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
altum health limited,london,,worker (a rating),skilled worker,0,0.0
altum partners consulting limited,london,,worker (a rating),skilled worker,0,0.0
altun retail limited,london,,worker (a rating),skilled worker,0,0.0
altus partners ltd,london,,worker (a rating),skilled worker,0,0.0
alulbayt foundation,london,,worker (a rating),skilled worker,0,0.0
alumno student management limited,london,,worker (a rating),skilled worker,0,0.0
alva labs international limited,london,,worker (a rating),skilled worker,0,0.0
alva reputation analysis limited,london,,worker (a rating),skilled worker,0,0.0
"alvarez & marsal europe, llp",london,,worker (a rating),skilled worker,0,0.0
alvarium re limited,london,,worker (a rating),skilled worker,0,0.0
alvogen uk ltd,london,,worker (a rating),skilled worker,0,0.0
alvotech uk limited,london,,worker (a rating),skilled worker,0,0.0
al-zahra education ltd t/a step institution,london,,worker (a rating),skilled worker,0,0.0
am2 limited,london,,worker (a rating),skilled worker,0,0.0
amachyck care solution ltd,london,,worker (a rating),skilled worker,0,0.0
amadeus consultancy limited,london,,worker (a rating),skilled worker,0,0.0
amagi media private limited,london,london,worker (a rating),skilled worker,0,0.0
amalgamated metal corporation plc,london,,worker (a rating),skilled worker,0,0.0
amanah healthcare limited,london,,worker (a rating),skilled worker,0,0.0
amanda levete architects,london,,worker (a rating),skilled worker,0,0.0
amano operations limited,london,,worker (a rating),skilled worker,0,0.0
amare health,london,,worker (a rating),skilled worker,0,0.0
amaris consulting uk,london,,worker (a rating),skilled worker,0,0.0
amaxa limited,london,,worker (a rating),skilled worker,0,0.0
amazon uk services ltd,london,,worker (a rating),skilled worker,0,0.0
amazonico uk limited,london,,worker (a rating),skilled worker,0,0.0
amba holdings limited t/a the house of toby,london,,worker (a rating),skilled worker,0,0.0
amba hotels (oval) limited t/a belgrave hotel,london,,worker (a rating),skilled worker,0,0.0
ambassador bakery ltd,london,london,worker (a rating),skilled worker,0,0.0
amber & co (mgmt) limited,london,,worker (a rating),skilled worker,0,0.0
amber capital uk holdings ltd,london,,worker (a rating),skilled worker,0,0.0
amber home carers ltd,london,,worker (a (sme+)),skilled worker,0,0.0
amber infrastructure limited,london,,worker (a rating),skilled worker,0,0.0
ambia's beauty studio,london,,worker (a rating),skilled worker,0,0.0
ambitious about autism,london,,worker (a rating),skilled worker,0,0.0
ambiway education ltd,london,,worker (a rating),skilled worker,0,0.0
ambleside lodge limited,london,,worker (a rating),skilled worker,0,0.0
ambridge europe limited,london,,worker (a rating),skilled worker,0,0.0
ambris llp,london,,worker (a rating),skilled worker,0,0.0
ambrose projects ltd,london,,worker (a rating),skilled worker,0,0.0
ambulatory surgery international ltd,london,,worker (a rating),skilled worker,0,0.0
amck management ltd. (trading as amck models & amck dance),london,,worker (a rating),skilled worker,0,0.0
amd-capital advisors limited,london,,worker (a rating),skilled worker,0,0.0
ame trade,london,,worker (a rating),skilled worker,0,0.0
amedeo services (uk) limited,london,,worker (a rating),skilled worker,0,0.0
amelco uk ltd,london,,worker (a rating),skilled worker,0,0.0
amelia (ipsoft uk) limited,london,,worker (a rating),skilled worker,0,0.0
amelia's house limited,london,,worker (a rating),skilled worker,0,0.0
ameresco limited,london,,worker (a rating),skilled worker,0,0.0
american century investment management (uk) limited,london,,worker (a rating),skilled worker,0,0.0
american cosmetic surgery ltd,london,,worker (a rating),skilled worker,0,0.0
american express services europe limited,london,,worker (a rating),skilled worker,0,0.0
american institute for foreign study (uk) limited,london,,worker (a rating),skilled worker,0,0.0
american international group uk limited,london,,worker (a rating),skilled worker,0,0.0
american international relocation solutions uk limited,london,,worker (a rating),skilled worker,0,0.0
american lawyer media international limited,london,,worker (a rating),skilled worker,0,0.0
americaneagle.com uk limited,london,,worker (a rating),skilled worker,0,0.0
america's growth capital europe llp,london,,worker (a rating),skilled worker,0,0.0
amerigo advisors ltd t/a altio,london,,worker (a rating),skilled worker,0,0.0
amia capital advisors limited,london,,worker (a rating),skilled worker,0,0.0
amicorp (uk) limited,london,,worker (a rating),skilled worker,0,0.0
amida limited,london,,worker (a rating),skilled worker,0,0.0
amido ltd,london,,worker (a rating),skilled worker,0,0.0
amin asia limited,london,,worker (a rating),skilled worker,0,0.0
amin taha architects,london,,worker (a rating),skilled worker,0,0.0
amira g foods ltd,london,,worker (a rating),skilled worker,0,0.0
amitra capital limited,london,,worker (a rating),skilled worker,0,0.0
amity technologies uk ltd,london,,worker (a rating),skilled worker,0,0.0
amius group limited,london,,worker (a rating),skilled worker,0,0.0
ammas (uk) ltd t/a papa johns,london,,worker (a rating),skilled worker,0,0.0
"amnesty international, international secretariat",london,,worker (a rating),skilled worker,0,0.0
amo consultancy services ltd,london,,worker (a rating),skilled worker,0,0.0
amobee emea limited,london,,worker (a rating),skilled worker,0,0.0
amoret coffee ltd,london,,worker (a rating),skilled worker,0,0.0
amorigin limited,london,,worker (a rating),skilled worker,0,0.0
amosca ltd,london,,worker (a rating),skilled worker,0,0.0
amp capital investors (uk) limited,london,,worker (a rating),skilled worker,0,0.0
ampeli,london,uk,worker (a rating),skilled worker,0,0.0
ampere analysis,london,greater london,worker (a rating),skilled worker,0,0.0
ampersand health,london,,worker (a rating),skilled worker,0,0.0
ampersand partners ltd,london,,worker (a rating),skilled worker,0,0.0
amphora uk limited,london,,worker (a rating),skilled worker,0,0.0
amplience (uk) limited,london,,worker (a rating),skilled worker,0,0.0
amplifi capital (u.k.) limited,london,,worker (a rating),skilled worker,0,0.0
amplify trading limited,london,please select...,worker (a rating),skilled worker,0,0.0
amplitude analytics limited,london,,worker (a rating),skilled worker,0,0.0
ampyr solar europe gp llp,london,,worker (a rating),skilled worker,0,0.0
amr international limited,london,,worker (a rating),skilled worker,0,0.0
amsterdam & partners llp,london,,worker (a rating),skilled worker,0,0.0
amtd london development co limited,london,,worker (a rating),skilled worker,0,0.0
amtex solutions limited,london,,worker (a rating),skilled worker,0,0.0
amtrust management services ltd.,london,,worker (a rating),skilled worker,0,0.0
amundi (uk) limited,london,,worker (a rating),skilled worker,0,0.0
amv bbdo ltd,london,,worker (a rating),skilled worker,0,0.0
amwins global risks group limited,london,,worker (a rating),skilled worker,0,0.0
amyn hotels ltd,london,,worker (a rating),skilled worker,0,0.0
an contractors ltd,london,,worker (a rating),skilled worker,0,0.0
an easy visa limited,london,,worker (a rating),skilled worker,0,0.0
an services ( raynes park) ltd,london,,worker (a rating),skilled worker,0,0.0
anabela chan limited t/a anabela chan joaillerie,london,,worker (a rating),skilled worker,0,0.0
anacap financial partners limited,london,,worker (a rating),skilled worker,0,0.0
anacap uk asset management limited,london,,worker (a rating),skilled worker,0,0.0
anacott steel ltd,london,,worker (a rating),skilled worker,0,0.0
anahita rehabilitation centre llp,london,,worker (a rating),skilled worker,0,0.0
anaik ltd t/a ideal stores,london,,worker (a rating),skilled worker,0,0.0
analitika one limited,london,,worker (a rating),skilled worker,0,0.0
analogfolk limited,london,,worker (a rating),skilled worker,0,0.0
analysis group ltd,london,,worker (a rating),skilled worker,0,0.0
analysys mason limited,london,,worker (a rating),skilled worker,0,0.0
analysys mason limited,london,,worker (a rating),skilled worker,0,0.0
analytica inspection limited,london,greater london,worker (a rating),skilled worker,0,0.0
ananas anam uk limited,london,greater london,worker (a rating),skilled worker,0,0.0
anansi technology limited,london,,worker (a rating),skilled worker,0,0.0
anaqua ltd.,london,,worker (a rating),skilled worker,0,0.0
anar management limited,london,,worker (a rating),skilled worker,0,0.0
ancala partners llp,london,,worker (a rating),skilled worker,0,0.0
ancestry.com uk limited,london,,worker (a rating),skilled worker,0,0.0
anchor door systems,london,,worker (a rating),skilled worker,0,0.0
